image,num_rois,mean_intensity,std_intensity
Run77TR_top_right.tif,822,72.4834,62.7356
Run78BL_bottom_left.tif,562,87.8816,70.9422
Run78BL_bottom_right.tif,485,86.1164,70.0010
Run78BL_top_left.tif,770,84.5290,69.1214
Run78BL_top_right.tif,747,85.3975,69.7625
Run78BR_bottom_left.tif,271,84.5600,70.3892
Run78BR_bottom_right.tif,532,87.0530,70.0110
Run78BR_top_left.tif,560,85.3236,69.8086
Run78BR_top_right.tif,883,85.3261,69.4093
Run78TL_bottom_left.tif,871,87.2227,70.2532
Run78TL_bottom_right.tif,762,87.2232,70.4708
Run78TL_top_left.tif,711,85.7308,69.1124
Run78TL_top_right.tif,971,90.1995,69.1348
Run78TR_bottom_left.tif,582,84.3383,68.9010
Run78TR_bottom_right.tif,907,87.3944,70.3250
Run78TR_top_left.tif,907,87.6531,69.9549
Run78TR_top_right.tif,953,86.3198,69.6426
Run79BL_bottom_left.tif,601,94.4538,76.4227
Run79BL_bottom_right.tif,580,95.1339,76.4108
Run79BL_top_left.tif,514,95.4430,78.2507
Run79BL_top_right.tif,487,97.9761,77.8480
Run79BR_bottom_left.tif,602,95.7152,76.4073
Run79BR_bottom_right.tif,434,98.2931,79.8917
Run79BR_top_left.tif,599,96.4791,77.6659
Run79BR_top_right.tif,745,93.3489,76.8957
Run79TL_bottom_left.tif,616,89.1575,72.9050
Run79TL_bottom_right.tif,522,88.6166,73.2341
Run79TL_top_left.tif,749,66.7395,59.2303
Run79TL_top_right.tif,758,65.2566,57.0795
Run79TR_bottom_left.tif,606,90.8707,74.1286
Run79TR_bottom_right.tif,714,89.9026,73.0842
Run79TR_top_left.tif,749,65.2784,57.4813
Run79TR_top_right.tif,730,63.6819,57.0511
Run7BL_bottom_left.tif,321,68.0116,53.4335
Run7BL_bottom_right.tif,351,67.5842,52.9227
Run7BL_top_left.tif,321,66.1682,51.9688
Run7BL_top_right.tif,380,65.9169,52.3012
Run7BR_bottom_left.tif,410,66.8528,53.9080
Run7BR_bottom_right.tif,404,67.4334,53.1689
Run7BR_top_left.tif,316,63.7642,51.5855
Run7BR_top_right.tif,345,66.9079,54.2013
Run7TL_bottom_left.tif,407,63.3804,52.5764
Run7TL_bottom_right.tif,366,62.2589,51.3051
Run7TL_top_left.tif,387,53.5608,48.7126
Run7TL_top_right.tif,380,58.5712,51.6878
Run7TR_bottom_left.tif,302,63.0824,51.6414
Run7TR_bottom_right.tif,294,62.8479,51.4819
Run7TR_top_left.tif,456,57.0975,51.4076
Run7TR_top_right.tif,292,56.4941,49.5086
Run80BL_bottom_left.tif,838,63.9013,55.5953
Run80BL_bottom_right.tif,899,61.5902,53.9173
Run80BL_top_left.tif,538,62.5477,54.6203
Run80BL_top_right.tif,457,57.9629,52.9649
Run80BR_bottom_left.tif,911,60.2944,52.5411
Run80BR_bottom_right.tif,913,58.3072,51.7210
Run80BR_top_left.tif,788,59.5758,52.2328
Run80BR_top_right.tif,926,59.8112,52.1461
Run80TL_bottom_left.tif,523,63.3330,56.0949
Run80TL_bottom_right.tif,363,59.3836,54.3685
Run80TL_top_left.tif,497,62.1449,55.7249
Run80TL_top_right.tif,513,61.1826,55.4813
Run80TR_bottom_left.tif,565,60.0311,54.6053
Run80TR_bottom_right.tif,762,58.3397,52.4096
Run80TR_top_left.tif,677,61.2011,55.1393
Run80TR_top_right.tif,821,59.2483,52.2241
Run81BL_bottom_left.tif,820,83.3940,70.9216
Run81BL_bottom_right.tif,732,83.5917,71.0872
Run81BL_top_left.tif,761,81.4068,68.8603
Run81BL_top_right.tif,756,83.6001,70.3524
Run81BR_bottom_left.tif,821,84.1337,70.2792
Run81BR_bottom_right.tif,771,83.4384,70.9409
Run81BR_top_left.tif,779,85.8685,71.3158
Run81BR_top_right.tif,841,83.6526,71.1016
Run81TL_bottom_left.tif,591,81.8231,69.2106
Run81TL_bottom_right.tif,499,83.6375,70.9687
Run81TL_top_left.tif,656,82.6865,69.8509
Run81TL_top_right.tif,535,82.0803,68.7498
Run81TR_bottom_left.tif,595,80.7393,69.7617
Run81TR_bottom_right.tif,653,83.2896,70.8745
Run81TR_top_left.tif,661,81.8139,69.5983
Run81TR_top_right.tif,722,82.9362,71.7305
Run82BL_bottom_left.tif,1176,81.9729,66.2915
Run82BL_bottom_right.tif,1226,79.0515,65.0230
Run82BL_top_left.tif,952,81.6189,66.1826
Run82BL_top_right.tif,881,82.7460,67.1946
Run82BR_bottom_left.tif,1127,79.3232,65.1407
Run82BR_bottom_right.tif,1296,82.3665,66.3800
Run82BR_top_left.tif,1247,85.2763,68.6653
Run82BR_top_right.tif,1205,84.2844,68.7101
Run82TL_bottom_left.tif,1108,91.3478,72.9520
Run82TL_bottom_right.tif,802,88.5012,71.3211
Run82TL_top_left.tif,1186,81.2128,68.2192
Run82TL_top_right.tif,833,76.7704,65.6159
Run82TR_bottom_left.tif,1081,90.2567,72.2895
Run82TR_bottom_right.tif,1350,91.3691,72.5722
Run82TR_top_left.tif,1188,79.6827,66.7788
Run82TR_top_right.tif,1252,80.3372,67.4170
Run83BL_bottom_left.tif,1119,81.0237,63.1305
Run83BL_bottom_right.tif,1102,81.4280,63.6441
Run83BL_top_left.tif,1077,81.3480,62.5809
Run83BL_top_right.tif,845,78.7438,61.0227
Run83BR_bottom_left.tif,1223,80.9731,63.2748
Run83BR_bottom_right.tif,1133,84.0161,65.3558
Run83BR_top_left.tif,821,80.4580,61.8394
Run83BR_top_right.tif,734,78.0003,61.6109
Run83TL_bottom_left.tif,1171,82.6035,62.5620
Run83TL_bottom_right.tif,786,80.8707,63.0204
Run83TL_top_left.tif,1185,82.7765,64.1528
Run83TL_top_right.tif,990,81.6350,62.6350
Run83TR_bottom_left.tif,662,83.0950,64.1134
Run83TR_bottom_right.tif,793,80.9161,63.8411
Run83TR_top_left.tif,1054,81.9602,63.6539
Run83TR_top_right.tif,972,81.7850,63.2737
Run84BL_bottom_left.tif,1219,84.4103,69.9433
Run84BL_bottom_right.tif,1229,84.1080,69.5424
Run84BL_top_left.tif,1303,88.3563,72.6541
Run84BL_top_right.tif,1181,87.4065,73.4766
Run84BR_bottom_left.tif,1186,86.2950,70.9954
Run84BR_bottom_right.tif,1243,83.8848,69.4130
Run84BR_top_left.tif,1214,87.8278,73.1571
Run84BR_top_right.tif,1230,88.5349,73.6957
Run84TL_bottom_left.tif,1296,93.3305,76.8139
Run84TL_bottom_right.tif,1105,91.4861,77.6109
Run84TL_top_left.tif,1278,82.0201,71.5043
Run84TL_top_right.tif,1155,80.4916,72.0003
Run84TR_bottom_left.tif,1253,93.4192,77.2607
Run84TR_bottom_right.tif,1236,95.2905,77.9370
Run84TR_top_left.tif,1136,81.5611,69.8452
Run84TR_top_right.tif,1170,83.7272,71.6323
Run85BL_bottom_left.tif,972,26.0835,21.9370
Run85BL_bottom_right.tif,927,26.7142,22.1607
Run85BL_top_left.tif,1013,25.9761,22.2305
Run85BL_top_right.tif,1050,25.9457,21.8880
Run85BR_bottom_left.tif,956,26.8178,22.3354
Run85BR_bottom_right.tif,1024,26.7367,22.1648
Run85BR_top_left.tif,960,25.9739,22.0837
Run85BR_top_right.tif,1032,25.4394,21.9159
Run85TL_bottom_left.tif,931,26.6459,23.1535
Run85TL_bottom_right.tif,836,25.9063,22.5130
Run85TL_top_left.tif,904,26.3498,23.4291
Run85TL_top_right.tif,890,26.1852,23.5163
Run85TR_bottom_left.tif,959,25.2663,22.1189
Run85TR_bottom_right.tif,1028,24.7768,21.3008
Run85TR_top_left.tif,877,24.7057,22.1445
Run85TR_top_right.tif,1048,24.0427,21.3286
Run86BL_bottom_left.tif,760,108.8496,86.6917
Run86BL_bottom_right.tif,705,103.9238,84.9022
Run86BL_top_left.tif,702,105.5841,86.2173
Run86BL_top_right.tif,573,104.9380,85.6327
Run86BR_bottom_left.tif,704,105.9731,85.2675
Run86BR_bottom_right.tif,568,105.1017,86.3608
Run86BR_top_left.tif,513,101.4850,84.6258
Run86BR_top_right.tif,554,106.5660,87.1319
Run86TL_bottom_left.tif,725,103.1105,84.7256
Run86TL_bottom_right.tif,667,106.9644,85.9658
Run86TL_top_left.tif,711,107.8942,87.7044
Run86TL_top_right.tif,720,108.0929,87.7633
Run86TR_bottom_left.tif,572,101.3887,84.7054
Run86TR_bottom_right.tif,577,106.3977,86.0499
Run86TR_top_left.tif,700,106.9046,85.4575
Run86TR_top_right.tif,680,106.4430,85.9667
Run87BL_bottom_left.tif,774,99.2206,84.8656
Run87BL_bottom_right.tif,768,100.7905,85.2227
Run87BL_top_left.tif,740,101.0761,85.5219
Run87BL_top_right.tif,739,98.0007,84.3832
Run87BR_bottom_left.tif,935,102.8424,85.2410
Run87BR_bottom_right.tif,773,99.6644,83.6636
Run87BR_top_left.tif,716,103.6054,86.2373
Run87BR_top_right.tif,800,99.7260,84.2737
Run87TL_bottom_left.tif,865,106.0782,88.8749
Run87TL_bottom_right.tif,878,109.0420,88.7251
Run87TL_top_left.tif,959,92.2250,80.6886
Run87TL_top_right.tif,883,93.0810,81.9762
Run87TR_bottom_left.tif,738,105.2331,89.1601
Run87TR_bottom_right.tif,712,107.0532,88.6565
Run87TR_top_left.tif,751,87.7206,79.3263
Run87TR_top_right.tif,667,91.1851,80.1433
Run88BL_bottom_left.tif,1000,80.3960,65.8111
Run88BL_bottom_right.tif,967,79.1325,64.3546
Run88BL_top_left.tif,1042,79.6088,65.0832
Run88BL_top_right.tif,963,80.3738,65.5286
Run88BR_bottom_left.tif,1049,79.1662,65.8507
Run88BR_bottom_right.tif,969,79.1247,64.6753
Run88BR_top_left.tif,1035,78.2452,64.0686
Run88BR_top_right.tif,882,77.7306,63.7716
Run88TL_bottom_left.tif,1011,78.2468,63.4407
Run88TL_bottom_right.tif,886,76.8031,63.1440
Run88TL_top_left.tif,1078,80.0125,64.0986
Run88TL_top_right.tif,960,76.6027,62.2712
Run88TR_bottom_left.tif,983,77.8488,63.9044
Run88TR_bottom_right.tif,985,78.5466,63.8031
Run88TR_top_left.tif,1037,79.1564,63.9300
Run88TR_top_right.tif,1019,77.2890,62.9157
Run89BL_bottom_left.tif,759,62.7483,53.0738
Run89BL_bottom_right.tif,735,62.1633,52.9596
Run89BL_top_left.tif,834,59.9939,51.5703
Run89BL_top_right.tif,780,60.7254,52.5227
Run89BR_bottom_left.tif,774,59.7947,51.6414
Run89BR_bottom_right.tif,837,60.7936,52.3810
Run89BR_top_left.tif,700,60.1317,52.5602
Run89BR_top_right.tif,710,60.2910,51.3713
Run89TL_bottom_left.tif,813,58.1904,51.7785
Run89TL_bottom_right.tif,799,58.2017,51.7314
Run89TL_top_left.tif,723,53.3890,50.5770
Run89TL_top_right.tif,679,53.7408,51.0373
Run89TR_bottom_left.tif,872,57.6170,51.1719
Run89TR_bottom_right.tif,713,56.5712,50.5165
Run89TR_top_left.tif,825,50.9810,48.4496
Run89TR_top_right.tif,689,54.8875,52.0988
Run8BL_bottom_left.tif,268,102.1098,77.3903
Run8BL_bottom_right.tif,214,104.1272,78.5981
Run8BL_top_left.tif,273,101.9297,77.4239
Run8BL_top_right.tif,298,97.8637,75.2089
Run8BR_bottom_left.tif,248,105.0017,78.9631
Run8BR_bottom_right.tif,243,102.2332,76.3521
Run8BR_top_left.tif,336,99.1088,74.2398
Run8BR_top_right.tif,244,97.1761,73.8643
Run8TL_bottom_left.tif,286,97.7243,75.2701
Run8TL_bottom_right.tif,216,98.3497,76.0748
Run8TL_top_left.tif,233,93.0863,74.0415
Run8TL_top_right.tif,292,93.1423,73.8470
Run8TR_bottom_left.tif,238,100.2142,75.4629
Run8TR_bottom_right.tif,279,98.0170,75.0814
Run8TR_top_left.tif,231,90.0420,72.7449
Run8TR_top_right.tif,299,88.4287,71.0400
Run90BL_bottom_left.tif,1184,67.2968,54.9349
Run90BL_bottom_right.tif,864,66.4614,54.8989
Run90BL_top_left.tif,1146,66.6913,54.3341
Run90BL_top_right.tif,689,66.6967,54.8959
Run90BR_bottom_left.tif,1066,67.0265,55.4384
Run90BR_bottom_right.tif,1169,66.8935,54.8503
Run90BR_top_left.tif,624,66.2948,54.9479
Run90BR_top_right.tif,1072,66.2921,54.5455
Run90TL_bottom_left.tif,1243,66.8903,53.9535
Run90TL_bottom_right.tif,920,64.3416,52.6600
Run90TL_top_left.tif,1154,62.9542,51.3140
Run90TL_top_right.tif,1171,62.4013,51.1983
Run90TR_bottom_left.tif,779,65.0214,53.3705
Run90TR_bottom_right.tif,891,63.8257,53.1640
Run90TR_top_left.tif,1170,61.6024,50.5422
Run90TR_top_right.tif,1091,62.6513,51.1394
Run91BL_bottom_left.tif,1069,64.9905,53.7213
Run91BL_bottom_right.tif,1068,62.6126,52.9704
Run91BL_top_left.tif,1121,65.3421,53.7862
Run91BL_top_right.tif,1106,64.1240,54.3439
Run91BR_bottom_left.tif,1104,63.4450,53.4057
Run91BR_bottom_right.tif,1135,63.0789,52.9647
Run91BR_top_left.tif,1115,64.5619,55.6608
Run91BR_top_right.tif,1127,63.2608,54.7222
Run91TL_bottom_left.tif,1179,67.3298,57.8115
Run91TL_bottom_right.tif,900,65.3424,58.2566
Run91TL_top_left.tif,1095,54.1733,51.9274
Run91TL_top_right.tif,1006,52.6432,52.1040
Run91TR_bottom_left.tif,864,65.5464,58.4603
Run91TR_bottom_right.tif,1100,66.7972,57.6344
Run91TR_top_left.tif,1023,54.1731,52.8972
Run91TR_top_right.tif,903,54.6364,54.0025
Run92BL_bottom_left.tif,1264,65.8442,54.6962
Run92BL_bottom_right.tif,1380,66.3409,54.5305
Run92BL_top_left.tif,1296,64.2741,53.3878
Run92BL_top_right.tif,1320,64.5788,53.5635
Run92BR_bottom_left.tif,1408,65.7351,53.9183
Run92BR_bottom_right.tif,1297,66.7970,54.8218
Run92BR_top_left.tif,1193,63.9916,53.5142
Run92BR_top_right.tif,1282,66.5791,55.0379
Run92TL_bottom_left.tif,1204,65.3768,54.3274
Run92TL_bottom_right.tif,962,63.9552,54.4110
Run92TL_top_left.tif,881,65.3030,55.0311
Run92TL_top_right.tif,789,66.4534,56.0570
Run92TR_bottom_left.tif,930,64.5668,54.5353
Run92TR_bottom_right.tif,1066,64.9962,55.3803
Run92TR_top_left.tif,845,65.2206,56.5092
Run92TR_top_right.tif,875,65.8025,55.8248
Run93BL_bottom_left.tif,945,69.3371,59.0309
Run93BL_bottom_right.tif,1070,70.6885,59.0243
Run93BL_top_left.tif,1034,71.2504,59.1232
Run93BL_top_right.tif,1061,73.1657,60.6826
Run93BR_bottom_left.tif,1054,72.4444,60.0754
Run93BR_bottom_right.tif,1020,71.2967,59.4346
Run93BR_top_left.tif,1004,71.4636,59.4504
Run93BR_top_right.tif,790,69.9283,60.4007
Run93TL_bottom_left.tif,1054,72.3491,59.3978
Run93TL_bottom_right.tif,811,71.2855,59.9754
Run93TL_top_left.tif,1002,69.5337,58.4393
Run93TL_top_right.tif,722,67.4663,58.0945
Run93TR_bottom_left.tif,656,70.0202,59.9293
Run93TR_bottom_right.tif,724,69.2690,58.7739
Run93TR_top_left.tif,638,69.2522,59.1685
Run93TR_top_right.tif,622,65.6721,57.2075
Run94BL_bottom_left.tif,724,72.7891,63.2531
Run94BL_bottom_right.tif,667,68.6496,60.0873
Run94BL_top_left.tif,680,70.4446,60.7505
Run94BL_top_right.tif,700,67.2472,59.9150
Run94BR_bottom_left.tif,625,68.6729,60.0124
Run94BR_bottom_right.tif,715,69.8468,60.5454
Run94BR_top_left.tif,713,69.1809,61.3864
Run94BR_top_right.tif,700,69.2023,60.7073
Run94TL_bottom_left.tif,721,66.2680,60.1934
Run94TL_bottom_right.tif,711,66.6941,60.5324
Run94TL_top_left.tif,689,54.1923,54.7724
Run94TL_top_right.tif,732,55.7316,55.7025
Run94TR_bottom_left.tif,746,67.9933,61.6238
Run94TR_bottom_right.tif,706,71.5009,63.3167
Run94TR_top_left.tif,831,56.6470,56.2516
Run94TR_top_right.tif,640,58.2262,56.0677
Run95BL_bottom_left.tif,1287,59.4204,49.7467
Run95BL_bottom_right.tif,1344,60.2653,50.2134
Run95BL_top_left.tif,1384,57.0885,47.2469
Run95BL_top_right.tif,1202,56.3742,48.8710
Run95BR_bottom_left.tif,1106,59.0633,50.2447
Run95BR_bottom_right.tif,1098,59.2627,50.0606
Run95BR_top_left.tif,1208,57.1846,48.4432
Run95BR_top_right.tif,1258,57.3880,48.0663
Run95TL_bottom_left.tif,1488,55.4627,47.1141
Run95TL_bottom_right.tif,1117,55.7943,47.8515
Run95TL_top_left.tif,1376,54.4935,45.5739
Run95TL_top_right.tif,1347,55.6456,46.3931
Run95TR_bottom_left.tif,1266,57.1368,47.8768
Run95TR_bottom_right.tif,1280,56.4150,47.5306
Run95TR_top_left.tif,1275,53.9213,46.3544
Run95TR_top_right.tif,1323,55.6970,46.7743
Run96BL_bottom_left.tif,946,81.4716,66.8392
Run96BL_bottom_right.tif,935,78.8969,65.9078
Run96BL_top_left.tif,996,79.3067,66.5361
Run96BL_top_right.tif,961,76.8702,64.7877
Run96BR_bottom_left.tif,945,79.1055,65.2842
Run96BR_bottom_right.tif,992,78.3565,65.2164
Run96BR_top_left.tif,795,82.1692,68.6034
Run96BR_top_right.tif,834,77.1217,65.9654
Run96TL_bottom_left.tif,974,77.9444,66.2459
Run96TL_bottom_right.tif,964,79.6820,67.8896
Run96TL_top_left.tif,1117,72.5188,62.9800
Run96TL_top_right.tif,1145,73.8349,64.6927
Run96TR_bottom_left.tif,1002,79.3563,67.7512
Run96TR_bottom_right.tif,1034,79.8629,67.8174
Run96TR_top_left.tif,1174,74.2631,64.7178
Run96TR_top_right.tif,1219,73.3348,64.3888
Run97BL_bottom_left.tif,748,72.1525,62.7537
Run97BL_bottom_right.tif,845,72.5966,63.4762
Run97BL_top_left.tif,731,75.2662,66.5062
Run97BL_top_right.tif,874,76.1016,65.6679
Run97BR_bottom_left.tif,908,73.5245,64.3480
Run97BR_bottom_right.tif,812,70.0334,62.1014
Run97BR_top_left.tif,758,75.5624,64.7533
Run97BR_top_right.tif,812,76.5355,66.0415
Run97TL_bottom_left.tif,716,80.9855,69.8526
Run97TL_bottom_right.tif,859,83.5128,71.4261
Run97TL_top_left.tif,843,74.1395,66.2786
Run97TL_top_right.tif,989,76.2366,66.0444
Run97TR_bottom_left.tif,775,82.5398,71.1333
Run97TR_bottom_right.tif,870,82.2406,69.9679
Run97TR_top_left.tif,1005,76.0687,66.5386
Run97TR_top_right.tif,1096,76.2683,66.4643
Run98BL_bottom_left.tif,861,62.4943,53.7813
Run98BL_bottom_right.tif,911,61.8662,53.5910
Run98BL_top_left.tif,885,63.3160,54.2327
Run98BL_top_right.tif,924,64.1064,54.7245
Run98BR_bottom_left.tif,929,64.0435,54.7269
Run98BR_bottom_right.tif,856,61.9173,54.0969
Run98BR_top_left.tif,941,61.5995,53.8130
Run98BR_top_right.tif,915,61.0207,52.8442
Run98TL_bottom_left.tif,868,63.9486,55.3599
Run98TL_bottom_right.tif,962,62.6818,53.2927
Run98TL_top_left.tif,882,62.4579,54.0340
Run98TL_top_right.tif,995,62.4487,53.7561
Run98TR_bottom_left.tif,861,59.8001,52.1466
Run98TR_bottom_right.tif,710,61.0964,53.5852
Run98TR_top_left.tif,899,62.3972,54.1222
Run98TR_top_right.tif,785,62.7808,54.9179
Run99BL_bottom_left.tif,771,61.3522,53.8194
Run99BL_bottom_right.tif,749,61.2151,53.6448
Run99BL_top_left.tif,750,63.8534,56.1084
Run99BL_top_right.tif,731,64.7749,55.5593
Run99BR_bottom_left.tif,779,62.2449,53.7981
Run99BR_bottom_right.tif,726,60.6423,52.6025
Run99BR_top_left.tif,667,64.6381,56.1325
Run99BR_top_right.tif,645,62.5618,56.4065
Run99TL_bottom_left.tif,632,68.0295,59.2606
Run99TL_bottom_right.tif,508,69.5619,59.6741
Run99TL_top_left.tif,721,62.8795,56.0574
Run99TL_top_right.tif,580,60.8876,54.4500
Run99TR_bottom_left.tif,695,68.7551,59.0520
Run99TR_bottom_right.tif,729,68.8317,59.1706
Run99TR_top_left.tif,717,61.8416,55.7990
Run99TR_top_right.tif,782,63.9218,56.1049
Run9BL_bottom_left.tif,531,87.5215,72.5567
Run9BL_bottom_right.tif,562,86.6020,71.7408
Run9BL_top_left.tif,470,88.7634,70.8565
Run9BL_top_right.tif,536,85.7420,70.8279
Run9BR_bottom_left.tif,546,85.7485,70.2368
Run9BR_bottom_right.tif,702,84.7837,70.8949
Run9BR_top_left.tif,576,84.5050,69.4574
Run9BR_top_right.tif,723,82.0969,69.8843
Run9TL_bottom_left.tif,632,83.7894,70.3827
Run9TL_bottom_right.tif,715,85.1035,70.5480
Run9TL_top_left.tif,688,72.5076,65.1390
Run9TL_top_right.tif,730,73.0857,65.8406
Run9TR_bottom_left.tif,654,85.4886,69.9978
Run9TR_bottom_right.tif,725,81.0263,67.8472
Run9TR_top_left.tif,735,72.4221,65.3244
Run9TR_top_right.tif,696,72.0026,65.2024
